5197,3911,9037,4308,14380,9336,1653,2338,13898,7600,4803,16852,2931,3009,17460,692,11778,4573,10702,14524;692,14524,8879,2221,14911,14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
3911,5197,9037,14380,9336,4308,16183,1653,3009,2338,7600,16852,4803,13898,2931,17460,11778,4573,14524,14911;14524,8879,2221,14911,14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
5197,3911,9037,692,14380,9336,4308,3009,16183,1653,4803,7600,13898,16852,2338,2931,17460,4573,11778,14874;8879,2221,14911,14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,3911,5197,16183,9037,3009,14380,9336,4308,1653,4573,16852,13898,4803,7600,2931,2338,17460,11778,14874;2221,14911,14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,16183,5197,3911,3009,9037,4308,14380,9336,8879,1653,4573,14874,14911,4803,16852,13898,7600,14524,11778;14911,14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,3009,16183,5197,3911,8879,9037,2221,14380,14874,4308,9336,1653,4573,13480,9519,14524,12339,12652,16852;14874,11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,14911,8879,2221,3009,16183,5197,3911,9037,14380,9336,4308,13480,4573,9519,1653,12339,12652,14524,11002;11002,13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,14911,14874,13480,16183,2221,8879,3009,9519,3911,5197,9037,14380,9336,4308,12339,15663,12652,4573,1711;13480,14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,692,2221,14874,14911,11002,8879,16183,1711,12339,15663,3009,12652,14091,5197,3911,9037,14380,14428,9336;14091,9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,9519,1711,11002,692,14874,14911,2221,15663,16183,12339,8879,12652,3009,14428,5197,3911,6656,4573,12087;9519,1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,1711,14091,11002,14874,14911,15663,692,12339,2221,12652,8879,16183,14428,3009,12087,6656,12700,4573,7906;1711,15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,14091,11002,15663,12339,12652,14911,14874,2221,692,14428,16183,8879,12087,12700,6656,3009,7906,4573;15663,4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,1711,14091,11002,12339,12652,8879,14911,14874,14428,2221,16183,692,12087,12700,6656,3009,4573,7906;4573,7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,1711,14091,15663,11002,692,16183,12339,3009,12652,14428,12087,8879,14911,14874,5197,3911,6656,12700;7906,12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,1711,4573,14091,15663,11002,12339,12652,14428,692,16183,12700,12087,3009,6656,12338,14874,14911,8879;12700,12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,1711,12339,4573,14428,14091,7906,12652,15663,11002,12087,6656,12338,692,16183,3009,14911,14874,14380;12087,12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12700,9519,12339,14091,4573,1711,13480,14428,12652,7906,12338,6656,15663,11002,15940,692,3009,16183,1578,14911;12652,12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12087,12700,9519,14428,13480,4573,14091,12338,1711,7906,6656,15940,1578,15663,692,11002,14874,14911,2221;12339,12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12652,12700,12087,14428,9519,12338,13480,4573,6656,7906,14091,1711,15940,1578,692,11002,15663,14911,14874,2221;12338,15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,12087,12700,14428,4573,6656,15940,7906,9519,13480,1578,14091,1711,692,14874,14911,11002,15663,2221;15940,6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,12700,12087,12338,14428,1578,6656,4573,7906,9519,13480,14091,1711,9270,11002,14874,14911,692,15663;6656,14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,12700,12338,12087,14428,15940,4573,1578,7906,9519,13480,14091,1711,9270,14874,14911,11002,692,9216;14428,15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,12700,12338,12087,15940,6656,4573,1578,7906,9519,14091,13480,1711,9270,9216,11002,14874,14911,692;15663,1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,14428,12700,12087,12338,6656,15940,4573,13480,1578,14091,1711,9519,7906,11002,9270,14874,14911,8879;1711,10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,14428,12652,12700,12087,12338,9519,14091,6656,13480,15940,4573,1578,15663,7906,11002,14874,14911,9270,8879;10702,2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,14428,12652,1711,12700,12087,4573,12338,14091,9519,6656,13480,15940,15663,1578,7906,11002,5197,3911,14380;2338,692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
14428,12339,4573,1711,12087,12652,12700,14091,12338,9519,6656,13480,15940,15663,1578,5197,3911,9037,4308,11002;692,14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12652,14428,4573,9519,1711,13480,14091,12087,12700,6656,12338,5197,3911,9037,15663,3009,14380,4308,9336;14524,8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,4573,9519,12652,692,13480,14428,1711,14091,5197,3911,9037,6656,3009,14380,12087,14874,14911,9336,12700;8879,2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,12339,4573,9519,13480,12652,3911,5197,1711,14428,14874,14911,16183,9037,3009,14091,14380,9336,15663,4308;2221,13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
692,13480,8879,14911,14874,5197,3911,9519,3009,16183,9037,4308,12339,4573,9336,14380,1711,12652,14091,14428;13480,14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,1711,14091,11002,15663,12339,14428,692,12652,2221,14874,14911,8879,16183,4573,3009,5197,3911,6656,9037;14091,9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,9519,1711,11002,15663,14428,692,12339,12652,14874,14911,16183,2221,8879,3009,4573,5197,3911,6656,9037;9519,1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,1711,14091,11002,15663,692,14911,14874,14428,2221,12339,8879,16183,12652,4573,3009,3911,5197,9037,6656;1711,4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,14091,11002,15663,692,14911,14874,2221,16183,14428,8879,12339,3009,12652,5197,3911,9037,4573,9336;4573,7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,14428,1711,14091,12339,6656,12652,12087,12338,12700,11002,15663,692,16183,3009,1578,14874,14911,7906;7906,12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
4573,9519,12339,14428,13480,12652,12700,1711,6656,14091,12087,12338,11002,1578,692,15663,16183,15940,3009,14874;12700,1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,14428,12652,4573,7906,9519,13480,12087,6656,1711,12338,14091,15940,1578,11002,15663,692,9270,16183,3009;1711,10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12700,12339,14428,9519,13480,12652,4573,14091,7906,12087,6656,12338,11002,15663,1578,15940,16183,692,3009,9270;10702,2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12700,12339,14428,9519,4573,1711,13480,12652,14091,7906,6656,12087,12338,11002,15663,14380,3911,5197,16183,692;2338,2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12700,4573,14428,12339,9519,1711,13480,14091,12652,7906,6656,12087,11002,12338,5197,3911,14380,9037,16183,4308;2221,13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,9519,12339,12700,14428,4573,1711,12652,14091,692,7906,6656,12087,11002,3911,5197,4308,14380,14874,14911;13480,14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,1711,12339,14091,14428,12700,12652,4573,11002,7906,6656,692,12087,15663,2221,14874,14911,16183,5197,3911;14091,9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,1711,12339,14428,12700,12652,11002,4573,7906,6656,692,12087,15663,14911,14874,2221,16183,5197,3911;9519,4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,1711,14091,12339,14428,12700,11002,12652,4573,692,15663,7906,6656,14911,14874,2221,12087,16183,3911,5197;4573,7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9519,13480,14428,12339,1711,12700,14091,12652,6656,12087,7906,12338,11002,692,15663,16183,3009,5197,3911,14874;7906,6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
4573,12700,9519,12339,14428,13480,12652,1711,14091,6656,12087,12338,11002,692,14380,16183,3009,14911,14874,5197;6669,9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
4573,7906,12700,12339,14428,9519,13480,12652,6656,1711,14091,12087,12338,9270,11002,692,1578,3009,14380,16183;9216,8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12700,12339,14428,7906,4573,12652,6656,12087,9519,9270,12338,13480,14091,1711,11555,8923,10771,15940,11002,1578;8923,9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,4573,12700,7906,14428,12087,12338,9216,6656,12652,9270,11555,9519,13480,15940,14091,1578,1711,10771,15424;9270,10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,4573,7906,12700,14428,9216,8923,12087,12338,6656,12652,11555,15424,10771,15942,15940,1578,9519,13480,17355;10771,15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9270,12339,4573,7906,12700,9216,14428,8923,12338,12652,15424,12087,11555,6656,15942,1834,13831,17196,9764,1578;15424,800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9270,10771,12339,9216,7906,12338,8923,12700,11555,4573,12087,13831,15942,14428,1834,12652,17196,6656,9764,15940;800,17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9270,15424,10771,9216,11555,12339,8923,13831,7906,1834,12338,9764,17196,15942,12700,12087,4573,14428,12652,9594;17196,11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
15424,9270,10771,9216,11555,1834,13831,8923,9764,12339,7906,1092,15942,11865,12700,12338,17355,9594,12087,4525;11555,9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9270,9216,15424,17196,10771,1834,13831,8923,9764,7906,17355,12339,9594,1092,12700,11865,12338,4525,15942,12087;9764,10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
9270,11555,15424,9216,17196,10771,1834,13831,8923,1092,17355,9594,11865,4525,7906,15942,12339,15340,12700,12338;10702,2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9270,15424,9216,9764,17196,10771,1834,13831,7906,8923,12339,12338,12700,4573,6656,1092,17355,12087,9594;2338,2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9270,9216,15424,9764,17196,10771,1834,13831,7906,8923,4573,12339,12338,6656,12700,12087,1092,17355,14428;2221,13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
11555,9270,9216,12339,7906,15424,8923,9764,10771,4573,13831,6656,17196,12338,1834,12087,12700,12652,14428,9594;13480,14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,14428,9270,7906,12652,12700,4573,6656,12087,9519,11555,12338,9216,10771,15424,1711,14091,8923,15942,15940;14091,9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,9519,13480,14428,1711,12087,12652,7906,12700,6656,4573,9270,12338,11555,10771,9216,11002,15424,692,15940;9519,4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
13480,14091,1711,12339,14428,12087,12652,4573,6656,7906,12700,12338,11002,9270,692,14911,14874,2221,10771,11555;4573,7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
14428,12339,6656,12087,12652,12700,12338,9519,7906,13480,9270,14091,1711,15942,15940,10771,1578,9216,11555,8923;7906,11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
12339,12700,4573,12087,14428,12652,12338,9270,6656,9216,11555,8923,9519,10771,15424,13480,15940,1578,15942,14091;11555,9764,13831,1092,2222,9764,11555,13629,10702,2338,14628,10702,2338,2221,14091,4573,7906,11555,9764,2222
